,platform,category,publisher,publication_date,title,content,author,article_url,update_date
10,네이버,금융,뉴스1,2024.08.01,"금감원, 티메프 사태에 제도 개선 TF…""사각지대 해소""",금융감독원이 티메프 사태 수습과 관련해 전자결제지급대행업이 규제 사각지대에 놓은 점인 상황을 개선하기 위한 제도 개선에 나선다 금감원은 티메프의 불법적 자금흐름을 쫓기 위해 검사인력도 추가로 파견했다 금감원은 오는 2일부터 전자상거래업체의 PG업 겸영제도 검토를 위한 원내 태스크포크를 가동한다고 1일 밝혔다 티메프는 통신판매중개업자인 동시에 전자금융업의 하나인 PG업자로 금융당국에 등록돼 있다 PG업체는 전자금융업자로 금융당국에 관리감독을 받게 되는데 이번 티메프 사태에서 관련 규제 체계가 미흡했음이 드러났다 전자금융거래법은 전자화폐발행 사업자에게만 허가를 득하도록 하고 있고 나머지 전자금융업자들은 등록만으로 사업이 가능하다전자금융감독규정 등에 따르면 금감원은 허가를 받은 전자금융업자의 경유 경영상황이 악화됐을 때 경영개선 권고나 명령 등 강제조치를 할 수 있다 하지만 PG업과 같은 등록 전자금융업자의 경우 금감원이 강제적 조치를 할 법적 근거가 없다 등록 전자금융업자에 대해 금감원은 경영개선을 위한 업무협약만 맺을 수 있다 금감원은 제도적 미비 때문에 티메프가 완전자본잠식에 빠지는 등 경영상황이 악화됐음에도 경영개선협약을 체결하고 분기별 상황을 보고받는 것 이외에 별다른 조치를 할 수 없었다고 밝혀왔다 이외에도 이번 사태로 이커머스가 PG업을 겸영하면서 현금조달의 수간으로 이용자보호조치가 적용되지 않은 상품권을 대량으로 판매하거나 PG규제를 우회해 지급결제를 운영할 가능성도 드러났다 금감원은 티메프 사태로 확인되고 있는 제도적 미비점을 앞으로 기재부 중심의 관계부처 공동으로 보완방안을 마련할 예정이라고 밝혔다 TF는 금감원 직원 12명겸직 5명 전담 7명으로 구성된다 금감원은 TF를 통해 논의한 내용을 정부 관계부처와 공유할 계획이다 더불어 금감원은 티메프 현장검사 과정에서 다양한 불법적 자금흐름의 정황이 있음을 파악하고 검사인력을 현재 14명에서 17명으로 확대했다고 밝혔다TF 인원과 현황 관리인원 5명을 더해 금감원이 티메프 사태에 대응하기 위해 투입한 인원은 모두34명이다,박동해,https://n.news.naver.com/mnews/article/421/0007704062,2024.08.01
11,네이버,금융,국제신문,2024.08.01,美 연준 내달 금리인하 시사…한은도 이르면 10월 내릴 듯,국내 부동산시장환율이 변수 가계빚 급증에 시기 밀릴 수도미국 연방준비제도가 다음 달 통화정책 전환 가능성을 공식적으로 시사하면서 한국은행의 10월 기준금리 인하에 대한 기대도 커진다 한은 기준금리 인하는 수도권 부동산 가격 상승세 가계부채 증가 원달러 환율이 변수로 꼽힌다 이런 변수가 관리되지 않으면 인하 시점이 11월이나 내년으로 미뤄질 수 있다는 관측도 나온다제롬 파월 미국 연방준비제도 의장이 지난달 31일 워싱턴 DC에서 연방공개시장위원회 정례회의 후 9월 금리인하 가능성을 언급하는 내용의 기자회견을 하고 있다 AP 연합뉴스미 연준은 지난달 3031일 열린 연방공개시장위원회 정례회의에서 정책금리 목 범위를 525550로 동결했다 여전히 한국보다는 200 포인트 높은 수준이다 8차례 연속 금리를 묶었지만 제롬 파월 연준 의장은 기자회견에서 그 어느 때보다 비둘기파적 발언을 쏟아냈다 그는 인플레이션이 빠르게 둔화하거나 기대 경로에 맞춰 둔화하는 가운데 경제 성장세가 강하게 유지되고 고용시장 상황이 현 수준에서 유지된다면 금리 인하가 9월 회의 때 테이블 위에 오를 수 있다고 생각한다고 밝혔다 아울러 인플레이션 지가 기대만큼 둔화하지 않더라도 고용 상황 물가고용 관련 두 위험 사이의 균형 등 경제 데이터 전반을 종합적으로 고려해 정책을 결정할 수 있다고도 했다 시장은 연준의 9월 정책금리 인하를 기정사실로 받아들이는 분위기다미 연준이 금리 인하를 강하게 시사하면서 한은도 조만간 기준금리를 낮출 가능성이 커졌다 전문가들은 한은이 당장 오는 22일 금통위에서 미국보다 앞서 기준금리를 낮추기는 어려울 것으로 본다 대신 미 연준이 9월 이후 한 두 차례 한은은 10월이나 11월 한 차례 정도 금리를 낮추고 해를 넘기는 시나리오가 가장 유력하게 거론된다 하지만 가계대출 증가세나 집값 오름세가 쉽게 잡히지 않고 원달러 환율이 1400원을 넘나드는 등 더 불안해지면 연내 금리 인하가 물 건너갈 가능성도 남아 있다유상대 한은 부총재는 1일 시장상황 점검회의에서 미국 연준이 통화정책 기조 전환 가능성을 시사했지만 그 시기와 폭에 불확실성이 남아 있다고 밝혔다 그러면서 국내외 금융 여건 변화에도 수도권 중심의 주택가격 상승 가계부채 증가세 외환시장 변동성 확대 등 금융 안정 리스크가 상존하는 만큼 이에 대해 계속 면밀히 점검해 나갈 것이라고 신중한 입장을 보였다,박태우,https://n.news.naver.com/mnews/article/658/0000080131,수정 날짜 없음
12,네이버,금융,국제신문,2024.08.01,"북항, 일+놀이 결합 글로벌 창업허브로",市 한국형 스테이션F 방향 논의 개방형 워크테인먼트 조성 방침 산업銀 입주기업 적극 지원 의사한국형 스테이션 F프랑스의 세계 최대 규모 스타트업 캠퍼스 조성지로 선정된 부산의 북항 제1부두가 직주락Work Live Play 콘셉트의 부산형 워크테인먼트 창업 공간으로 조성된다1일 박형준 부산시장 강석훈 KDB 산업은행장 등 내빈이 글로벌 창업허브가 들어설 부산 중구 부산항 제1부두 물류창고를 둘러보고 있다 이원준 기자1일 부산시는 부산항국제전시컨벤션센터에서 열린 제18차 부산미래혁신회의에서 글로벌 창업허브 부산 조성 방안으로 이 같이 밝혔다 앞서 중소벤처기업부는 지난달 25일 북항 일대와 서울 홍대 인근을 한국형 스테이션 F 조성지로 선정한 바 있다 시는 이날 발된 내용을 바탕으로 참여기관과 논의해 전략과 운영방안을 구체화한다는 방침이다제1부두에 들어설 글로벌 창업허브 부산의 공간 키워드는 개방성 집적화 연계성으로 요약된다 창업혁신 주체와 시민 모두에게 열린 공간으로 만들겠다는 구상이다 창업 혁신 주체는 수도권 글로벌 창업허브와 연계할 수 있는 멤버십제 워크×밋업 스페이스와 창업 거버넌스 디지털 플랫폼 등을 이용하고 시민과 스타트업 관계자는 일하고 놀고 즐길 수 있는 이른바 핫플렉스로 조성한다또한 부산의 창업 역량을 집중하기 위해 KDB산업은행 BNK부산은행 한국남부발전 부산대학교 등 민관 혁신 주체를 이곳에 모은다 현재까지 참여 의향서를 시에 제출한 곳은 기업 금융사 공공기관 대학 등 24곳이다 여기에 청년창업재단인 디캠프 롯데벤처스 기술보증기금 등도 입주를 희망한다 북항에 지정된 창업촉진지구 인구감소관심지역 북항재개발지구 등 다른 지구단위계획과도 연계해 사업 확대를 모색하겠다고 했다 아울러 시는 정책 펀드를 활용한 글로벌 창업허브 부산 전용 펀드 배정으로 차별화를 꾀한다 또한 수도권 글로벌 창업허브와도 공동 투자 프로그램을 운영하는 등 적극적으로 협력한다는 방침이다이날 회의에는 박형준 부산시장을 비롯해 강석훈 KDB산업은행 회장 이순호 한국예탁결제원장 방성빈 BNK부산은행장 박영훈 디캠프 대 등과 스타트업 관계기관장 및 민간 관계자 예비 창업자 등 50여 명이 참여해 창업허브 부산을 위한 논의를 펼쳤다 박형준 시장은 글로벌 창업 허브 부산의 브랜드 가치를 높이고 국내외 창업가들이 자유롭게 교류할 수 있는 명소로 명품화 전략을 펼치겠다고 밝혔다 강석훈 산은 회장은 산은이 그동안 쌓아온 스타트업 엑셀러레이팅 노하우를 모두 전수하고 입주기업의 해외 진출도 적극 지원하겠다고 말했다,최승희,https://n.news.naver.com/mnews/article/658/0000080129,수정 날짜 없음
13,네이버,금융,매일신문,2024.08.01,日 올리고 美 내리고 '금리 전쟁'…산업 현장·정책 당국 긴장감 확산,日 4개월 만 025로 인상…엔화 상승 증시 급락 널뛰기 美 연준 9월 인하 공개 현…국내 산업현장 긴장감 확산최상목 경제부총리 겸 기획재정부 장관이 1일 오전 서울 중구 은행회관에서 열린 거시경제 금융회의에서 발언하고 있다 연합뉴스국내 경기가 좀처럼 반등을 못 하는 가운데 각국의 금리 조정이 본격적으로 시작되면서 경제 전반에 불확실성이 커지고 있다 미국은 9월 금리 인하 가능성을 시사한 가운데 일본이 슈퍼 엔저를 끝내기 위해 오히려 기준금리를 인상하자 이 여파로 환율과 증시가 널뛰기하고 있는 것이다 산업현장은 물론 정책 당국에도 긴장감이 확산하는 중이다미국 연방준비제도는 지난달 31일 연방공개시장위원회 회의에서 기준금리를 525550로 동결했다 주목할 점은 제롬 파월 연준 의장이 이르면 9월 FOMC 회의에서 기준금리 인하를 논의할 수 있다고 기자회견에서 밝힌 부분이다9월 금리 인하 메시지가 공개적으로 나오면서 1일 글로벌 증시와 외환시장이 들썩였다 가장 영향을 받은 곳은 일본이다 이날 엔달러 환율은 넉 달 만에 150엔 밑으로 내려가면서 엔화 가치가 상승했다 수개월간 이어진 슈퍼 엔저가 끝을 맞이하는 듯한 모양새다엔화 상승과 반대로 일본 증시는 급락했다 닛케이225 지수는 전날보다 97549포인트 하락한 3812633으로 마감했으며 토픽스지수도 324나 떨어졌다 일본 주요 수출주가 엔화 강세 여파로 경쟁력을 잃을 것으로 전망되면서 큰 폭으로 떨어진 영향이다앞서 전날 일본 중앙은행인 일본은행은 금융정책 결정회의를 열고 단기 정책금리를 025 정도로 인상하기로 했다 2016년 2월 시작한 마이너스 금리 정책을 8년여 만에 마무리한 데 이어 4개월 만에 다시 금리를 올린 것은 슈퍼 엔저를 끝내기 위한 조치라는 분석이 지배적이다일본 정부와 일본은행은 추가 금리 인상 가능성도 배제하지 않고 있다 우에다 일본은행 총재는 금리 인상 후 기자회견에서 경제물가 정세가 우리 전망에 따라 움직인다면 계속 금리를 인상해 나갈 생각이라고 밝혔다반면 미국의 금리 인하 가능성이 높아지며 우리나라는 일단 통화 정책의 여력이 커졌다 나원준 경북대 경제통상학부 교수는 미국 금리는 우리 금리 변동에 상당한 영향을 준다며 지금까지 한국이 통화정책을 결정할 수 있는 선택지가 제한적이었지만 미국 금리가 인하한다면 선택의 폭이 넓어질 것이라고 예측했다나 교수는 또 일본의 금리 인상에 대해 최근 각국은 글로벌 자본 이동에 대한 고민보다 내부적인 요인을 우선해 통화 정책을 결정하는 분위기라며 일본은 엔화 가치가 조금 오르더라도 무역수지에는 크게 영향을 주지 않을 것으로 판단했기 때문에 금리 인상 결정을 했을 것이라고 분석했다,노경석,https://n.news.naver.com/mnews/article/088/0000895476,2024.08.02
14,네이버,금융,머니투데이,2024.08.01,"'티메프 후폭풍'..은행권, 인터파크쇼핑·AK몰도 선정산대출 중단",검찰이 대규모 정산 지연 사태를 야기한 티몬위메프 본사 등에 대한 동시다발 압수수색에 나선 가운데 1일 오후 압수수색이 진행 중인 서울 강남구 위메프 본사 외벽에 신속한 압수수색을 촉구하는 피해자들의 메시지가 붙어 있다 202481 Copyright 사들이 판매대금을 묶으면서 지난달 30일부터 정산지연이 시작됐다 미정산 금액은 인터파크쇼핑 35억원 AK몰 150억원 가량으로 전해진다,권화순,https://n.news.naver.com/mnews/article/008/0005072000,2024.08.01
15,네이버,금융,연합뉴스,2024.08.01,[그래픽] 5대 은행 가계대출 증감액 추이,1일 금융권에 따르면 5대 은행KB국민신한하나우리NH농협의 가계대출 잔액은 7월 말 기준 715조7천383억원으로 집계돼 전월인 6월에 비해 7조1천660억원 불었다 X @yonhap_graphics 페이스북 tuneykrLeYN1,김민지,https://n.news.naver.com/mnews/article/001/0014848028,2024.08.01
16,네이버,금융,뉴스1,2024.08.01,"롯데손보, 엘리스 출시 1년…MZ세대 겨냥 디자인 ‘리모델링’",롯데손해보험은 생활밀착형 보험서비스 플랫폼인 앨리스 출시 1주년을 맞아 디자인 테마를 전면 개편했다고 1일 밝혔다지난해 8월 생동감 넘치는 비비드 컬러로 첫선을 보였던 앨리스는 MZ세대를 사로잡은 레트로 열풍을 고스란히 담아 나이트 피버Night fever 테마로 탈바꿈했다밤의 열기 속으로라는 의미인 나이트 피버 테마에는 생성형 AI에 기반한 롯데손보만의 독창적인 디자인이 담겨있다앨리스 내 FOR MEFLEXMY FAMCREWVILLAINHERO 등 6가지 카테고리마다 가상의 모델 이미지와 도시 야경을 느낄 수 있는 배경을 넣고 감각적인 그라데이션 효과까지 더해 기술적심미적 차별화를 추구했다앨리스는 최소 1000원대의 합리적인 보험료로 보험 서비스를 쉽게 가입할 수 있어 MZ세대를 중심으로 큰 호응을 얻고 있다특히 콘서트페스티벌에서 발생한 상해를 보장하는 덕밍아웃 보험을 비롯해 사고 걱정 없이 캠핑을 다녀올 수 있는 캠핑차박보험 등이 주목을 받고 있다이에 맞춰 롯데손해보험은 MZ세대 등 미래 고객의 일상 속에 가까이 스며들 수 있도록 다양한 보험서비스를 하반기에 출시할 계획이다먼저 초고령사회에 진입하면서 노후 간병비 등 의료비 걱정이 늘어난 젊은 고객에게 저렴한 보험료로 미래 간병비 부담을 줄일 수 있는 미니입원비보험을 내놓는다또 골프를 즐기는 2030세대를 겨냥해 홀인원 비용 보장이 최대 50회 가능한 골프보험 N회권을 동반자에게 선물하는 서비스도 선보일 예정이다롯데손보 관계자는 폭넓은 보험서비스뿐 아니라 앨리스의 다채로운 변화까지 고객이 느낄 수 있도록 노력할 것이라며 보험 상품이 더욱 고객 중심으로 재정립될 수 있도록 시의성 있는 혁신을 이어가겠다고 말했다,박재찬,https://n.news.naver.com/mnews/article/421/0007704056,2024.08.01
17,네이버,금융,뉴스1,2024.08.01,"신한저축은행, 큰 글씨·쉬운 문구의 고령자 친화 ‘간편모드’ 도입",신한저축은행 박재찬 보험전문기자 신한저축은행은 고령층 고객들의 금융 서비스 접근성을 향상시키기 위해 모바일 금융 앱에 간편모드를 도입했다고 1일 밝혔다이번 간편모드는 디지털 소외 계층인 고령층 고객이 보다 쉽게 금융 서비스를 이용할 수 있도록 설계됐다간편모드는 사용자의 편의를 위해 주요 기능을 직관적으로 배치하고 큰 글씨와 쉬운 문구 및 아이콘을 통해 시인성을 높였다 또한 복잡한 절차를 최소화하여 사용자가 빠르고 간편하게 필요한 금융서비스를 이용할 수 있도록 했다특히 간편모드에는 보이스피싱 등 금융사기 예방을 위한 막아요 콘텐츠가 포함돼 있다이 서비스에서는 최근 신고된 불법문자사례를 공유하여 피싱 예방 방법을 미리 알고 대처할 수 있도록 소비자들에게 경각심을 일깨워준다 이를 통해 고령층 고객이 금융사기에 속지 않고 안전하게 금융거래를 할 수 있도록 돕는다신한저축은행 관계자는 고령화 사회로 접어들면서 고령층 고객들의 디지털 금융 서비스 이용에 대한 필요성이 커지고 있다며 이번 간편모드 도입은 고령층 고객이 보다 편리하고 안전하게 금융서비스를 이용할 수 있도록 하기 위한 노력의 일환이라고 말했다이어 앞으로도 디지털 소외 계층을 위한 다양한 서비스를 지속적으로 개발하여 금융 접근성을 높여 나갈 계획이라고 덧붙였다,박재찬,https://n.news.naver.com/mnews/article/421/0007704055,2024.08.01
18,네이버,금융,조선비즈,2024.08.01,"‘제2 티메프 사태’ 막는다… 금감원, 이커머스 제도 개선 지원 TF 운영",12명 규모로 2일부터 운영지난달 28일 서울 강남구 티몬 본사 금융감독원이 티몬위메프 사태에서 나타난 전자상거래 업체에 대한 규제 체계의 공백을 해소하기 위한 태스크포스를 2일부터 운영한다고 1일 밝혔다 TF는 전담직원 7명과 겸직 5명 등 총 12명 규모로 운영된다TF는 티몬위메프 사태를 계기로 이커머스의 지급결제대행업체 겸영 과정에서 판매점소비자 보호를 위한 규제 체계의 사각지대를 살펴보고 개선점을 찾을 계획이다 이번 티몬위메프 사태에서는 PG가 경영지도비율을 준수하지 않더라도 금감원의 감독조치 수단이 부재하다는 문제가 나타났다 이커머스가 일시적 현금조달 수단으로 이용자보호 조치가 적용되지 않는 상품권 대량 판매 활용이 가능한 점도 문제로 꼽혔다 또 다른 문제점은 PG를 겸영하고 있는 이커머스의 사업구조나 경영방침에 따라 PG 규제를 우회해 지급결제를 운용할 수 있다는 부분이다TF는 이러한 취약점을 점검해 정부 부처가 공동으로 제도 개선 방안을 마련할 수 있도록 지원할 예정이다 현재 기획재정부를 중심으로 공정거래위원회 금융위원회 금감원 등이 이번 티메프 사태에서 확인된 제도적 미비점을 보완하는 작업을 진행 중이다금감원 관계자는 앞으로 TF에서 최대한 신속하게 금감원 차원의 제도 개선 건의사항들을 도출해 정부 관계부처에 공유할 계획이라고 했다한편 금감원은 현재 티몬위메프 현장검사 과정에 다양한 불법적 자금흐름 정황이 확인된 만큼 검사인력을 기존 9명에서 12명으로 확대했다 이에 따라 금감원이 운영 중인 티몬위메프 사태 관련 대응 인력은 TF를 합해 총 34명이다,김유진,https://n.news.naver.com/mnews/article/366/0001009354,수정 날짜 없음
19,네이버,금융,세계일보,2024.08.01,생보협 ‘생명을 위한…’ 영상 공개… 경찰·소방관·상담사 인터뷰 담아,상담하다 보면 우리 청년들이 많이 아프구나 하는 생각을 하게 돼요 그들의 존엄성을 인정하고 존중해주는 태도를 보이는 게 중요하지 않을까 하는 생각을 했어요나지훈 SOS생명의전화 상담사 생명보험협회는 유튜브 채널을 통해 다양한 분야에서 생명의 소중한 가치를 일깨워주고 있는 직업 종사자를 대상으로 한 영상 인터뷰 시리즈 생명을 위한 사람들을 공개했다고 1일 밝혔다 각 영상은 출연자가 헌신적인 삶을 선택한 계기와 기억에 남는 인명 구조사례 등을 진솔하게 담았다,박미영,https://n.news.naver.com/mnews/article/022/0003956381,수정 날짜 없음
